بی;не указано;не-, без- (отрицательная приставка)
بیابان;существительное;пустыня
بیان;существительное;рассказ
بیجاده;существительное;минер. сердолик, карнеол
بی‌خانمان;прилагательное;бездомный
بی‌خدایی;существительное;филос. атеизм
بی‌خوابی;существительное;бессонница
بی‌رنگ;прилагательное;бесцветный
بیرون;существительное;внешность
بیرونی;существительное;внешний
بیسارابیا;существительное;Бессарабия
بیست و دو;числительное;двадцать два
بیست و یک;числительное;двадцать один
بی‌ستاره;прилагательное;беззвёздный
بیسموت;существительное;хим. висмут
بیسوادی;существительное;неграмотность
بیشه;существительное;лес
بیضی;существительное;эллипс
بیطار;существительное;ветеринар
بی‌کاری;существительное;безработица
بی‌کربنات;существительное;хим. бикарбонат; гидрокарбонат
بیکینی;существительное;бикини
بیگ;существительное;бек
بیل;существительное;лопата
